category,canonical_field,source_endpoints,likely_use,priority
unknown,market_hours.future._6C.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6C.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6C.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6C.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6E,market_hours,unknown,medium
unknown,market_hours.future._6E.category,market_hours,unknown,medium
unknown,market_hours.future._6E.date,market_hours,unknown,medium
unknown,market_hours.future._6E.exchange,market_hours,unknown,low
unknown,market_hours.future._6E.marketType,market_hours,unknown,medium
unknown,market_hours.future._6E.product,market_hours,unknown,medium
unknown,market_hours.future._6E.productName,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6E.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6J,market_hours,unknown,medium
unknown,market_hours.future._6J.category,market_hours,unknown,medium
unknown,market_hours.future._6J.date,market_hours,unknown,medium
unknown,market_hours.future._6J.exchange,market_hours,unknown,low
unknown,market_hours.future._6J.marketType,market_hours,unknown,medium
unknown,market_hours.future._6J.product,market_hours,unknown,medium
unknown,market_hours.future._6J.productName,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6J.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6L,market_hours,unknown,medium
unknown,market_hours.future._6L.category,market_hours,unknown,medium
unknown,market_hours.future._6L.date,market_hours,unknown,medium
unknown,market_hours.future._6L.exchange,market_hours,unknown,low
unknown,market_hours.future._6L.marketType,market_hours,unknown,medium
unknown,market_hours.future._6L.product,market_hours,unknown,medium
unknown,market_hours.future._6L.productName,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6L.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6M,market_hours,unknown,medium
unknown,market_hours.future._6M.category,market_hours,unknown,medium
unknown,market_hours.future._6M.date,market_hours,unknown,medium
unknown,market_hours.future._6M.exchange,market_hours,unknown,low
unknown,market_hours.future._6M.marketType,market_hours,unknown,medium
unknown,market_hours.future._6M.product,market_hours,unknown,medium
unknown,market_hours.future._6M.productName,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6M.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6N,market_hours,unknown,medium
unknown,market_hours.future._6N.category,market_hours,unknown,medium
unknown,market_hours.future._6N.date,market_hours,unknown,medium
unknown,market_hours.future._6N.exchange,market_hours,unknown,low
unknown,market_hours.future._6N.marketType,market_hours,unknown,medium
unknown,market_hours.future._6N.product,market_hours,unknown,medium
unknown,market_hours.future._6N.productName,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6N.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6S,market_hours,unknown,medium
unknown,market_hours.future._6S.category,market_hours,unknown,medium
unknown,market_hours.future._6S.date,market_hours,unknown,medium
unknown,market_hours.future._6S.exchange,market_hours,unknown,low
unknown,market_hours.future._6S.marketType,market_hours,unknown,medium
unknown,market_hours.future._6S.product,market_hours,unknown,medium
unknown,market_hours.future._6S.productName,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6S.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future._6Z,market_hours,unknown,medium
unknown,market_hours.future._6Z.category,market_hours,unknown,medium
unknown,market_hours.future._6Z.date,market_hours,unknown,medium
unknown,market_hours.future._6Z.exchange,market_hours,unknown,low
unknown,market_hours.future._6Z.marketType,market_hours,unknown,medium
unknown,market_hours.future._6Z.product,market_hours,unknown,medium
unknown,market_hours.future._6Z.productName,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future._6Z.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.option,market_hours,unknown,medium
unknown,market_hours.option.EQO,market_hours,unknown,medium
unknown,market_hours.option.EQO.date,market_hours,unknown,medium
unknown,market_hours.option.EQO.marketType,market_hours,unknown,medium
unknown,market_hours.option.EQO.product,market_hours,unknown,medium
unknown,market_hours.option.EQO.productName,market_hours,unknown,medium
unknown,market_hours.option.EQO.sessionHours,market_hours,unknown,medium
unknown,market_hours.option.EQO.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.option.EQO.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.option.EQO.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.option.EQO.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.option.IND,market_hours,unknown,medium
unknown,market_hours.option.IND.date,market_hours,unknown,medium
unknown,market_hours.option.IND.marketType,market_hours,unknown,medium
unknown,market_hours.option.IND.product,market_hours,unknown,medium
unknown,market_hours.option.IND.productName,market_hours,unknown,medium
unknown,market_hours.option.IND.sessionHours,market_hours,unknown,medium
unknown,market_hours.option.IND.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.option.IND.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.option.IND.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.option.IND.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,movers.screeners,movers,unknown,medium
unknown,movers.screeners.*,movers,unknown,medium
unknown,movers.screeners.*.description,movers,ui_only,low
unknown,movers.screeners.*.marketShare,movers,unknown,medium
unknown,movers.screeners.*.netPercentChange,movers,unknown,medium
unknown,movers.screeners.*.symbol,movers,unknown,medium
unknown,movers.screeners.*.trades,movers,unknown,medium
unknown,pricehistory.empty,pricehistory,unknown,medium
unknown,quotes.,quotes,unknown,medium
unknown,quotes.assetMainType,quotes,ui_only,low
unknown,quotes.assetSubType,quotes,unknown,low
unknown,quotes.fundamental.declarationDate,quotes,prediction_model,medium
unknown,quotes.fundamental.divExDate,quotes,prediction_model,medium
unknown,quotes.fundamental.divFreq,quotes,prediction_model,medium
unknown,quotes.fundamental.divPayAmount,quotes,prediction_model,medium
unknown,quotes.fundamental.divPayDate,quotes,prediction_model,medium
unknown,quotes.fundamental.fundLeverageFactor,quotes,prediction_model,medium
unknown,quotes.fundamental.lastEarningsDate,quotes,prediction_model,medium
unknown,quotes.fundamental.nextDivExDate,quotes,prediction_model,medium
unknown,quotes.fundamental.nextDivPayDate,quotes,prediction_model,medium
unknown,quotes.quote.askMICId,quotes,unknown,medium
unknown,quotes.quote.askTime,quotes,unknown,medium
unknown,quotes.quote.bidMICId,quotes,unknown,medium
unknown,quotes.quote.bidTime,quotes,unknown,medium
unknown,quotes.quote.lastMICId,quotes,unknown,medium
unknown,quotes.quote.markChange,quotes,unknown,medium
unknown,quotes.quote.markPercentChange,quotes,unknown,medium
unknown,quotes.quote.netPercentChange,quotes,unknown,medium
unknown,quotes.quote.postMarketChange,quotes,unknown,medium
unknown,quotes.quote.postMarketPercentChange,quotes,unknown,medium
unknown,quotes.quote.securityStatus,quotes,unknown,medium
unknown,quotes.quoteType,quotes,unknown,medium
unknown,quotes.realtime,quotes,unknown,medium
unknown,quotes.reference.cusip,quotes,ui_only,low
unknown,quotes.reference.description,quotes,ui_only,low
unknown,quotes.reference.exchange,quotes,unknown,low
unknown,quotes.reference.exchangeName,quotes,ui_only,medium
unknown,quotes.reference.htbQuantity,quotes,unknown,medium
unknown,quotes.reference.htbRate,quotes,unknown,medium
unknown,quotes.reference.isHardToBorrow,quotes,unknown,medium
unknown,quotes.reference.isShortable,quotes,unknown,medium
unknown,quotes.reference.optionable,quotes,unknown,medium
unknown,quotes.regular.regularMarketLastPrice,quotes,unknown,medium
unknown,quotes.regular.regularMarketNetChange,quotes,unknown,medium
unknown,quotes.regular.regularMarketPercentChange,quotes,unknown,medium
unknown,quotes.regular.regularMarketTradeTime,quotes,unknown,medium
unknown,quotes.ssid,quotes,unknown,medium
unknown,quotes.symbol,quotes,unknown,medium
volatility,chains.callExpDateMap.*.theoreticalVolatility,chains,risk_model,medium
volatility,chains.callExpDateMap.*.volatility,chains,regime_detection,high
volatility,chains.putExpDateMap.*.theoreticalVolatility,chains,risk_model,medium
volatility,chains.putExpDateMap.*.volatility,chains,regime_detection,high
volatility,chains.volatility,chains,regime_detection,high
volume,chains.callExpDateMap.*.lastSize,chains,unknown,medium
volume,chains.callExpDateMap.*.totalVolume,chains,order_flow_proxy,high
